province,city,new_customer_count,orders,order_value,major_city,
Maryland,Parkville,2,3,500.02,,
Nova Scotia,Halifax,2,3,499.45,,
New York,CARMEL,2,3,497.99,,
Arizona,Phx,1,3,497.53,,
Florida,Ponte Vedra,2,3,497.11,,
Colorado,Glenwood Springs,3,3,494.85,,
California,Rancho santa margarita,1,3,494.31,,
Unknown Province,Veľké Úľany,2,3,492.75,,
Maryland,Crownsville,3,3,492.72,,
New York,Cohoes,2,3,492.7,,
Queensland,Upper Coomera,2,3,492.48,,
South Carolina,Seabrook Island,1,3,490.98,,
Tennessee,Antioch,1,3,489.3,,
Texas,Waxahachie,2,3,488.96,,
New York,Pawling,2,3,487.1,,
Washington,Brier,2,3,486,,
California,pacific palisades,2,3,484.19,,
North Carolina,Mebane,1,3,484.1,,
California,St. Helena,3,3,484.09,,
North Carolina,Kitty Hawk,3,3,482.12,,
Pennsylvania,Bellefonte,3,3,481.44,,
Washington,KIRKLAND,2,3,480.97,,
New Jersey,Monmouth Beach,3,3,480.82,,
Illinois,Bourbonnais,1,3,480.78,,
Alabama,Albertville,1,3,480.53,,
Oregon,Scappoose,2,3,477.55,,
Rhode Island,Smithfield,2,3,476.5,,
Texas,Keller,2,3,475.43,,
Texas,Hurst,2,3,474.36,,
Michigan,Dearborn,3,3,472.14,,
Massachusetts,Milton,3,3,472.03,,
Massachusetts,Dartmouth,2,3,472,,
California,Mill valley,3,3,469.69,,
New York,BRooklyn,1,3,469.67,,
New Jersey,Manalapan,3,3,469.37,,
Oregon,Creswell,2,3,468.66,,
Maryland,rockville,1,3,466.91,,
Montana,Lodge Grass,1,3,466.48,,
New York,Ballston Spa,2,3,466.46,,
Indiana,Greendale,2,3,466.46,,
Wisconsin,De Pere,2,3,466.26,,
Unknown Province,rabat,1,3,466.05,,
California,Stinson Beach,3,3,465.5,,
Oregon,OREGON CITY,3,3,464.98,,
Michigan,DETROIT,3,3,464.32,,
New Jersey,Upper Saddle River,3,3,463.9,,
Illinois,Hickory Hills,1,3,462.8,,
Minnesota,Hamel,1,3,462,,
California,Brisbane,3,3,461.64,,
California,Pollock Pines,3,3,461.32,,
California,Mentone,1,3,459.68,,
Illinois,Morton,1,3,459.27,,
California,newport beach,3,3,458.2,,
Ontario,Burlington,3,3,458.08,,
Wisconsin,Reedsburg,2,3,458.06,,
California,Somerset,2,3,455.72,,
Texas,Magnolia,3,3,455.08,,
New York,Sleepy Hollow,3,3,454.38,,
Hawaii,Anahola,2,3,453.52,,
Colorado,Thornton,3,3,453.06,,
New South Wales,Alexandria,3,3,452.98,,
Utah,Layton,3,3,452.87,,
New Jersey,Palisades Park,2,3,452.21,,
New York,Grand Island,2,3,451.33,,
Florida,Wesley Chapel,2,3,451.24,,
Ohio,Tipp City,2,3,451.2,,
Arizona,Cave Creek,3,3,449.87,,
New Jersey,Somerville,3,3,449.5,,
New York,Plattsburgh,1,3,448.96,,
New York,Yaphank,1,3,448.1,,
Rhode Island,Tiverton,2,3,445,,
Virginia,Onancock,1,3,444.89,,
California,LAGUNA BEACH,2,3,444.18,,
South Carolina,Anderson,3,3,443.23,,
New Jersey,Fair Haven,3,3,442.95,,
Minnesota,Faribault,3,3,442.7,,
Florida,MIAMI BEACH,2,3,442.13,,
Missouri,St Louis,3,3,441.83,,
Illinois,Palos Heights,3,3,440.1,,
Pennsylvania,New Castle,3,3,438.91,,
North Carolina,Franklin,2,3,438.23,,
Maryland,Owings Mills,1,3,438.14,,
Minnesota,Shakopee,3,3,437.8,,
New Jersey,North Caldwell,3,3,437.58,,
Michigan,South Lyon,2,3,436.52,,
Kentucky,Bowling Green,3,3,435.73,,
Arizona,Laveen,2,3,434.7,,
Maryland,BALTIMORE,3,3,434.6,,
Maryland,Brentwood,2,3,434.3,,
New York,Massapequa Park,1,3,430.02,,
Vermont,East Fairfield,1,3,430,,
California,Capitola,3,3,429.36,,
West Virginia,MORGANTOWN,1,3,428.08,,
Maryland,Damascus,2,3,427.98,,
Florida,Fort Pierce,2,3,426.96,,
New York,Glens Falls,1,3,426.87,,
Idaho,Rathdrum,2,3,425.38,,
Pennsylvania,Gibsonia,3,3,423.73,,
New Jersey,Annandale,1,3,423.65,,
California,NORTH HOLLYWOOD,3,3,421.22,LA,
California,LA,2,3,420.98,LA,
California,Windsor,3,3,420.52,,
California,san jose,3,3,419.89,,
Hong Kong Island,Causeway Bay,2,3,419.7,,
Massachusetts,Pembroke,1,3,418.87,,
New York,Pearl River,2,3,417.75,,
New York,West Islip,3,3,416.84,,
New Jersey,Carlstadt,1,3,416.55,,
Minnesota,Baxter,2,3,416.46,,
South Carolina,Aiken,3,3,416.45,,
Massachusetts,Boxford,3,3,415.98,,
California,LAFAYETTE,1,3,415.63,,
Pennsylvania,Wallingford,2,3,415.6,,
Washington,Sedro Woolley,2,3,414.82,,
California,Quincy,1,3,412.55,,
New Jersey,Chester,3,3,411.3,,
New York,Amagansett,2,3,409.22,,
New York,East Setauket,2,3,409.2,,
Texas,Coppell,3,3,409.11,,
Wisconsin,Delavan,1,3,407.68,,
New Jersey,Cinnaminson,3,3,407.13,,
Michigan,Spring Lake,3,3,405.96,,
Oregon,Coos Bay,1,3,405.9,,
Utah,Hyde Park,2,3,405.74,,
New Hampshire,East Kingston,2,3,405.3,,
Virginia,Haymarket,2,3,404.14,,
California,CAPISTRANO BEACH,2,3,404.07,,
Washington,Arlington,3,3,403.55,,
North Carolina,Hampstead,3,3,403.47,,
Pennsylvania,Landenberg,1,3,402.07,,
California,Crestline,2,3,401.53,,
Rhode Island,North Smithfield,1,3,400.25,,
California,Summerland,3,3,400.21,,
Minnesota,Burnsville,2,3,399.98,,
New York,Campbell Hall,1,3,397.87,,
Michigan,BERKLEY,2,3,396.62,,
New York,ASTORIA,2,3,396.32,,
New South Wales,Eleebana,2,3,395.13,,
Michigan,Linden,2,3,394.26,,
Alabama,Montevallo,3,3,393.75,,
New Jersey,Woodbridge,1,3,393.45,,
Massachusetts,Lowell,3,3,392.7,,
Minnesota,cambridge,1,3,391.98,,
Connecticut,Orange,3,3,389.95,,
New York,Airmont,2,3,389.64,,
Massachusetts,Easthampton,3,3,387.3,,
New Jersey,Branchburg,2,3,386.68,,
Ontario,Prince Edward,1,3,386.21,,
Florida,Hialeah,3,3,384.34,,
New Jersey,Franklin Township,3,3,384.13,,
Pennsylvania,Lititz,3,3,384.1,,
Rhode Island,Narragansett,3,3,384.08,,
Massachusetts,Franklin,3,3,383.08,,
Kentucky,Wilmore,1,3,382.35,,
New York,Rye Brook,3,3,382.25,,
Wisconsin,Eau Claire,3,3,379.87,,
Louisiana,Slidell,3,3,378.88,,
Colorado,Buena Vista,3,3,378.01,,
Louisiana,Metairie,3,3,377.98,,
New Jersey,Kinnelon,3,3,377.23,,
New York,Thornwood,2,3,376.44,,
Kansas,OVERLAND PARK,3,3,376.26,,
Ohio,Aurora,2,3,375.34,,
Pennsylvania,Harleysville,2,3,374.78,,
New York,East Rockaway,2,3,374.14,,
Massachusetts,Allston,3,3,373.84,,
Indiana,Jeffersonville,2,3,373.74,,
New York,delevan,1,3,372.97,,
California,Citrus Heights,3,3,372.85,,
Illinois,Batavia,3,3,371.76,,
New York,Little Neck,3,3,371.6,,
Pennsylvania,Merion Station,1,3,371.13,,
Florida,Lithia,1,3,370.95,,
California,West Hills,3,3,368.48,,
California,San Fernando,2,3,367.52,,
New Jersey,Pittstown,2,3,366.96,,
California,El dorado hills,2,3,366.44,,
Washington,Ellensburg,3,3,366.3,,
New Jersey,Point Pleasant Beac,1,3,365.35,,
Minnesota,minneapolis,2,3,363.25,,
Maine,Kittery Point,3,3,361.7,,
Texas,Elgin,3,3,360.85,,
New York,Hyde Park,2,3,360.28,,
Indiana,Warsaw,2,3,359.74,,
Massachusetts,Medfield,3,3,359.55,,
California,walnut creek,2,3,359.09,,
Florida,Miramar,3,3,358.42,,
Pennsylvania,Honesdale,2,3,358.22,,
Ohio,Athens,3,3,358.07,,
Washington,Mount Vernon,3,3,357.42,,
Illinois,Junction,2,3,357.29,,
New York,Victor,2,3,353.48,,
New York,Swain,1,3,353.45,,
Michigan,Novi,2,3,352.6,,
California,Los Alamitos,3,3,352.47,,
Mississippi,Columbus,3,3,352.05,,
Ohio,Oakwood,3,3,351.8,,
Maryland,Severna Park,2,3,350.75,,
New Jersey,Aberdeen,1,3,350.4,,
Illinois,Carol Stream,3,3,349.53,,
Connecticut,Bridgeport,2,3,347.9,,
New York,Gansevoort,2,3,345.04,,
Utah,Park city,3,3,343.53,,
Texas,Cedar Park,3,3,342.14,,
Tennessee,Cordova,2,3,341.76,,
Arkansas,fayetteville,2,3,341.11,,
North Carolina,High Point,2,3,340.61,,
Washington,Camano Island,1,3,338.93,,
Minnesota,St Louis Park,3,3,336.98,,
Massachusetts,Haverhill,3,3,336.33,,
Ohio,Mason,3,3,335.88,,
Maine,Phippsburg,2,3,335.72,,
Hawaii,Waimanalo,2,3,334.82,,
Maryland,Hagerstown,1,3,334.74,,
Illinois,Ottawa,3,3,333.04,,
Victoria,Yarraville,2,3,331.96,,
Wisconsin,Oak Creek,3,3,331.82,,
New York,Spencerport,2,3,328.19,,
Connecticut,Middletown,3,3,327.23,,
Mississippi,Oxford,2,3,327.15,,
New Jersey,Jersey city,2,3,326.16,,
Missouri,Saint Joseph,3,3,325.75,,
North Carolina,Wrightsville Beach,2,3,325.19,,
Texas,Galveston,3,3,325.03,,
Arizona,SEDONA,2,3,324.36,,
Florida,FORT LAUDERDALE,3,3,324.15,,
California,LA VERNE,1,3,324.12,,
Minnesota,Maple grove,1,3,323.95,,
Michigan,Saint Clair Shores,2,3,321.92,,
Connecticut,Simsbury,1,3,321.75,,
Washington,Spanaway,2,3,321.53,,
Florida,North Palm Beach,3,3,320.94,,
Minnesota,Shoreview,3,3,320.93,,
Maryland,Clinton,2,3,320.13,,
New York,Wainscott,2,3,319.78,,
California,Port Hueneme,3,3,319.72,,
South Dakota,Canton,2,3,315.53,,
Illinois,South Elgin,2,3,314.81,,
New Jersey,Caldwell,2,3,314.73,,
New Jersey,Warren,3,3,314.35,,
Pennsylvania,Pottstown,3,3,314.1,,
Wyoming,Casper,2,3,313.15,,
Maryland,Fallston,2,3,312.67,,
California,santa barbara,2,3,311.75,,
Vermont,Waitsfield,1,3,311.35,,
North Carolina,Penrose,2,3,311.3,,
Arizona,Sun Lakes,1,3,309.9,,
Illinois,Galesburg,2,3,309.35,,
Ohio,Grove City,2,3,307.29,,
Texas,Longview,3,3,307.21,,
Maryland,Clarksburg,3,3,307.1,,
Arizona,Casa Grande,1,3,305.59,,
Alabama,Madison,2,3,305.45,,
California,BUENA PARK,1,3,304.86,,
California,La Honda,3,3,304.5,,
Colorado,Paonia co,1,3,303.55,,
Texas,Granbury,3,3,302.72,,
Tennessee,Spring Hill,3,3,302.35,,
Alaska,Seward,2,3,301.91,,
Iowa,Urbandale,2,3,301.61,,
Nevada,Carson City,3,3,300.8,,
Virginia,Sandston,1,3,300.45,,
North Carolina,Gastonia,2,3,299.26,,
New York,Bayville,3,3,299.14,,
Indiana,Evansville,2,3,296.8,,
Nevada,Las vegas,3,3,296.67,,
Florida,Rosemary Beach,3,3,294.82,,
New York,East Aurora,3,3,293.92,,
Unknown Province,Amsterdam,2,3,291.93,,
Massachusetts,Ashland,1,3,291.3,,
Maryland,Salisbury,2,3,290.82,,
Ohio,Sugarcreek,1,3,290.77,,
Massachusetts,Walpole,1,3,289.98,,
South Australia,Rose Park,2,3,289.35,,
California,Clarksburg,1,3,288.8,,
Vermont,Brattleboro,2,3,287.95,,
Tennessee,Morristown,1,3,287.71,,
Illinois,Algonquin,2,3,287.51,,
Georgia,East Point,3,3,286.53,,
California,Stanton,2,3,286.4,,
Michigan,Leonard,1,3,286.3,,
California,SOLANA BEACH,1,3,285.63,,
New York,Maspeth,2,3,285.61,,
Pennsylvania,Scranton,3,3,285.35,,
Maine,Camden,3,3,283.88,,
Montana,Fort Smith,1,3,283,,
Massachusetts,South Dennis,2,3,282.28,,
New Hampshire,Plainfield,2,3,281.05,,
Pennsylvania,Hidden Valley,1,3,280.98,,
Massachusetts,Bridgewater,2,3,280.63,,
Texas,Seguin,1,3,280.47,,
Massachusetts,Seekonk,3,3,280.35,,
Minnesota,Winona,2,3,278.8,,
Ontario,Brant,1,3,278.63,,
Iowa,DES MOINES,2,3,278.5,,
New York,Westport,1,3,278.29,,
Wisconsin,Hartland,3,3,277.55,,
North Carolina,Wake Forest,3,3,277.42,,
North Carolina,Southern Pines,3,3,275.17,,
Vermont,Northfield,2,3,274.99,,
Texas,Richland Hills,2,3,273.78,,
Florida,Fort Walton Beach,2,3,272.22,,
Michigan,Clinton Township,3,3,270.77,,
California,PALM DESERT,2,3,269.49,,
California,Foothill Ranch,1,3,269.29,,
California,Lincoln,2,3,267.16,,
New York,Port Chester,3,3,266.76,,
New York,Chatham,2,3,265.28,,
Virginia,West Springfield,1,3,263.99,,
Maine,Mount Desert,2,3,262.24,,
California,SANTA ROSA,3,3,261.62,,
Iowa,Clive,1,3,260.91,,
Texas,San Angelo,1,3,259.76,,
Michigan,Grosse Pointe,3,3,259.56,,
Nevada,Sparks,3,3,258.02,,
Pennsylvania,Palmyra,2,3,257.55,,
Oregon,St. Helens,2,3,256.15,,
South Dakota,Hot Springs,1,3,255.88,,
New Jersey,Medford,3,3,254.93,,
Washington,Kalama,1,3,254.2,,
Illinois,Vernon Hills,3,3,253.51,,
California,SACRAMENTO,3,3,253.28,,
Ohio,Ashland,1,3,252.76,,
Wisconsin,Menomonee Falls,2,3,251.43,,
Utah,SAINT GEORGE,2,3,250.73,,
Idaho,Bellevue,2,3,249.71,,
Florida,Saint Augustine,3,3,248.28,,
Pennsylvania,Cranberry Township,1,3,248.1,,
Connecticut,Woodbury,3,3,247.75,,
New York,woodside,1,3,247,,
Ohio,Oxford,3,3,246.6,,
Wisconsin,Fond du Lac,2,3,246.12,,
New York,Kerhonkson,3,3,244.42,,
Connecticut,Brookfield,3,3,244.13,,
California,Tuolumne,2,3,244.08,,
Pennsylvania,Mohnton,1,3,242.98,,
South Carolina,Spartanburg,2,3,242.25,,
New York,NYC,2,3,239.58,,
Amazonas,Chachapoyas,1,3,235.98,,
Florida,Winter Haven,2,3,235.88,,
Michigan,Benton Harbor,1,3,235.42,,
New Hampshire,Grantham,1,3,233.75,,
Texas,Victoria,1,3,232.81,,
New Jersey,Wyckoff,3,3,232.73,,
Missouri,Saint Charles,3,3,231.08,,
Michigan,Lake orion,1,3,231.06,,
New Mexico,Ranchos de Taos,2,3,230.78,,
Minnesota,Chanhassen,3,3,230.56,,
Indiana,Fishers,3,3,230.3,,
Colorado,Placerville,3,3,227.12,,
Utah,St. George,3,3,226.69,,
California,Santee,3,3,224.54,,
Texas,houston,3,3,224.29,,
New Mexico,ALBUQUERQUE,3,3,223.48,,
California,Fortuna,2,3,222.78,,
Pennsylvania,Acme,1,3,221.73,,
California,El Granada,2,3,221.68,,
Oregon,Monmouth,2,3,221.38,,
Alabama,Jemison,1,3,220.47,,
Montana,BOZEMAN,2,3,219.55,,
Pennsylvania,Pequea,1,3,218.53,,
California,Antioch,2,3,217.99,,
Florida,"SAINT AUGUSTINE, FL",1,3,216.03,,
North Carolina,Sneads Ferry,1,3,214.9,,
Hawaii,Maui,1,3,208.62,,
Maine,Woolwich,1,3,208.35,,
Maine,Rockland,3,3,207.75,,
California,Cayucos,2,3,207.58,,
Hawaii,Kona,2,3,206,,
New York,Rensselaer,2,3,205.82,,
California,Bell Gardens,2,3,205.76,,
Florida,Trinity,3,3,205.2,,
New York,East Islip,2,3,204.34,,
Massachusetts,Holliston,1,3,199.8,,
California,napa,1,3,199.29,,
California,westchester,1,3,197.53,,
Rhode Island,Riverside,2,3,196,,
New Jersey,Rahway,2,3,195.09,,
New Mexico,Placitas,2,3,193.93,,
Arkansas,Rogers,2,3,191.65,,
Massachusetts,North Andover,2,3,190.33,,
Rhode Island,providence,2,3,188.9,,
Tennessee,MOUNT JULIET,1,3,185.83,,
South Carolina,West Columbia,3,3,184.94,,
Arizona,Bellemont,1,3,183.65,,
New York,Germantown,2,3,182.13,,
Minnesota,Saint Michael,2,3,181,,
California,Kings Beach,2,3,179.28,,
Massachusetts,Leyden,2,3,177.71,,
New York,Riverhead,1,3,177.4,,
Pennsylvania,King of Prussia,2,3,176.8,,
Maine,Kennebunk,2,3,176.62,,
Alabama,Columbiana,1,3,176.2,,
Utah,West Point,2,3,174.61,,
Illinois,Orland Park,3,3,174.16,,
Illinois,Urbana,3,3,172.44,,
Georgia,St. Simons Island,1,3,169.2,,
Iowa,Polk City,2,3,164.93,,
New York,Spring Valley,1,3,163.5,,
Connecticut,Bethlehem,1,3,163,,
Guam,Yigo,2,3,161.76,,
Pennsylvania,Swoyersville,1,3,159.58,,
Hawaii,Paia,3,3,157.14,,
Indiana,South Bend,3,3,153.59,,
California,AUBURN,1,3,151.85,,
Armed Forces Pacific,APO,1,3,151.45,,
Virginia,Staunton,2,3,150.61,,
Oklahoma,Blanchard,1,3,149.94,,
Maryland,California,2,3,149.6,,
California,ROCKLIN,1,3,144.83,,
Illinois,Riverside,3,3,142.5,,
Massachusetts,Winchester,3,3,142.13,,
California,La Habra Heights,1,3,141.4,,
Michigan,Warren,2,3,139.1,,
Massachusetts,ANDOVER,3,3,138.36,,
California,Geyserville,1,3,137.32,,
Minnesota,Delano,2,3,137.01,,
Massachusetts,Groton,2,3,136.9,,
New York,Pomona,2,3,135.85,,
Alaska,Unalaska,1,3,134.75,,
Connecticut,Bantam,2,3,130.98,,
Pennsylvania,malvern,1,3,124.18,,
Connecticut,Weatogue,2,3,117.35,,
Massachusetts,Lawrence,1,3,112.35,,
Ontario,Ajax,1,3,109.87,,
California,San Dimas,3,3,109.84,,
Kansas,OLATHE,1,3,104.71,,
Florida,Coconut Creek,2,3,99.25,,
New South Wales,RANDWICK,1,3,56.3,,
Ōsaka,Osaka,3,3,23.96,,
California,Cornell,1,3,21.65,,
Michigan,BIRMINGHAM,2,3,18.54,,
Florida,Lake Mary,2,3,10,,
Pennsylvania,Mount Bethel,1,2,2002.13,,
Florida,Reddick,1,2,1893.83,,
Pennsylvania,Glenshaw,2,2,1807.43,,
New York,olean,1,2,1670.12,,
Wisconsin,Stevens Point,2,2,1666.69,,
New South Wales,MAROUBRA,2,2,1495.75,,
New South Wales,Avalon Beach,1,2,1479.13,,
Texas,GEORGETOWN,1,2,1476.87,,
California,PACIFIC PALISADES,1,2,1448.01,LA,
Indiana,Mishawaka,1,2,1414.53,,
Colorado,Edwards,2,2,1400.04,,
New Jersey,Essex Fells,1,2,1287.18,,
Texas,Karnes City,1,2,1285.11,,
Quintana Roo,Playa del Carmen,1,2,1181,,
Wisconsin,Mequon,1,2,1156.28,,
Abu Dhabi,Abu Dhabi,1,2,1087.99,,
North Carolina,CLYDE,1,2,1085.09,,
South Dakota,Aurora,1,2,1062.8,,
Ohio,Port Clinton,1,2,993.66,,
Maine,Otisfield,1,2,968.44,,
Unknown Province,Doha,2,2,908.66,,
New Jersey,Randolph,2,2,900.1,,
Kowloon,Clear Water Bay,2,2,874.75,,
Colorado,Gunnison,1,2,860.21,,
Tennessee,Mt Juliet,1,2,822.13,,
Florida,Spring Hill,1,2,813.23,,
New South Wales,South Bathurst,1,2,797,,
Unknown Province,Jeddah,2,2,787.73,,
Hong Kong Island,Tai Tam,1,2,780.38,,
New Territories,nt,1,2,775.2,,
Kuala Lumpur,Kuala Lumpur,2,2,769.48,,
Unknown Province,Ath,1,2,755.84,,
Idaho,Aberdeen,1,2,755.08,,
California,SOUTH PASADENA,1,2,752.07,LA,
Pennsylvania,Holland,1,2,743,,
New York,Petersburg,1,2,742.54,,
New South Wales,Roseville,2,2,734.43,,
Victoria,Rye,1,2,728.5,,
New York,Cutchogue,2,2,726.03,,
British Columbia,North Vancouver,2,2,723.11,,
Oklahoma,Ardmore,1,2,707.25,,
Ontario,Manotick,1,2,705.12,,
New York,MALDEN BRIDGE,1,2,700.99,,
New Jersey,Bridgeton,1,2,695.75,,
Texas,Kennard,1,2,695.15,,
Montana,Florence,2,2,694.18,,
Georgia,Dunwoody,2,2,679.38,,
Victoria,Malmsbury,2,2,676.9,,
Ontario,Belleville,2,2,673.06,,
Illinois,DeKalb,2,2,671.24,,
Ohio,Tallmadge,1,2,659.45,,
Nebraska,Bennington,2,2,658.68,,
British Columbia,Nanaimo,2,2,654.87,,
Rhode Island,Exeter,1,2,653.75,,
Unknown Province,Tel Aviv,2,2,650.68,,
Minnesota,Maplewood,2,2,646.35,,
California,San Miguel,2,2,641.85,,
Ohio,NEW ALBANY,1,2,639.48,,
New Jersey,Galloway,1,2,631.35,,
Maryland,McHenry,2,2,627.77,,
West Virginia,Wayne,1,2,626.4,,
New York,Lynbrook,2,2,625.26,,
Saskatchewan,Prince Albert,1,2,625.2,,
California,Dixon,2,2,624.3,,
New York,Suffern,2,2,623.95,,
New Jersey,River Vale,1,2,610.55,,
New York,Pelham,2,2,598.75,,
New Jersey,Hackettstown,1,2,597.35,,
Massachusetts,Brewster,1,2,594.47,,
California,HAYWARD,1,2,591.87,,
New South Wales,Cronulla,2,2,591.33,,
Texas,San Atonio,1,2,586.7,,
New South Wales,Bondi,1,2,584.75,,
California,PLAYA VISTA,1,2,579.92,,
Connecticut,Falls Village,1,2,578.98,,
California,Venice LA,1,2,576.68,LA,
New South Wales,UMINA BEACH,1,2,572.7,,
Florida,davie,1,2,571.42,,
Pennsylvania,Factoryville,1,2,569.43,,
New South Wales,Dee Why,2,2,567.73,,
Michigan,Whitmore Lake,2,2,567.36,,
Alberta,Banff,2,2,566.55,,
New South Wales,Newcastle,1,2,566.15,,
New South Wales,Sylvania,1,2,559.2,,
Maine,Pownal,2,2,556.4,,
Kansas,Mulvane,1,2,556.1,,
Oregon,Warrenton,2,2,555.6,,
New York,Tuxedo Park,1,2,554.5,,
Alberta,Lac des Arcs,2,2,554.13,,
Ontario,Vittoria,1,2,551.5,,
Kansas,LAWRENCE,2,2,549.75,,
North Dakota,Minot,1,2,548,,
Michigan,Waterford,2,2,547.95,,
Otago,Wanaka,1,2,547.5,,
Nebraska,Elkhorn,2,2,545.01,,
New South Wales,Sydney,2,2,544.6,,
Colorado,Pagosa Springs,1,2,542.95,,
Ontario,Godfrey,1,2,542.23,,
Victoria,CLARINDA,1,2,542.13,,
North Dakota,fargo,1,2,539.78,,
Oregon,HILLSBORO,1,2,539.7,,
California,San jose,2,2,536.94,,
New Mexico,Alamogordo,1,2,533.95,,
California,RedondoBeach,1,2,533.48,,
Minnesota,Orono,2,2,532.5,,
Michigan,ALGONAC,1,2,531.31,,
Colorado,Cherry Hills Village,2,2,528.8,,
Missouri,Sedalia,2,2,527.7,,
New South Wales,MATRAVILLE,1,2,527.1,,
Queensland,Saint Lucia,1,2,525.15,,
New Jersey,Somerdale,1,2,522.99,,
British Columbia,Abbotsford,2,2,519.91,,
New York,Canton,1,2,518,,
Victoria,Armadale,1,2,517.89,,
Texas,Wimberley,2,2,517.87,,
Georgia,Lookout Mountain,2,2,516.9,,
Virginia,Culpeper,2,2,516.2,,
New Jersey,Neptune,1,2,515.3,,
Florida,Lynn Haven,1,2,514.93,,
Texas,Canyon Lake,2,2,513.74,,
Illinois,Plainfield,2,2,512.78,,
Vermont,Barre,2,2,511.75,,
Bolzano,Völs am Schlern,1,2,511.54,,
New South Wales,Merewether,2,2,510.7,,
New South Wales,Valentine,1,2,509.35,,
Victoria,St Kilda,2,2,509.35,,
Texas,Aledo,2,2,508.35,,
Alberta,edmonton,2,2,508,,
Hawaii,Pearl City,1,2,506.99,,
Michigan,Bloomfield Township,2,2,506.65,,
Virginia,Middleburg,2,2,506.43,,
Ontario,Aurora,2,2,505.47,,
Virgin Islands,Charlotte Amalie,1,2,503.85,,
Texas,Dripping springs,1,2,503.3,,
California,SF,2,2,500.82,SF,
Michigan,Grosse pointe Shores,1,2,500.32,,
Massachusetts,Dorchester,2,2,497.75,,
Georgia,Fayetteville,2,2,497.41,,
Utah,Salt Lake,1,2,496.2,,
New Jersey,Holmdel,1,2,495.35,,
Maine,Casco,1,2,493.27,,
Victoria,Malvern,2,2,492.3,,
Florida,Auburndale,1,2,492.27,,
California,LA QUINTA,1,2,491.99,,
Pennsylvania,Upper Black Eddy,2,2,491.4,,
New Jersey,Lake Como,1,2,489.3,,
Montana,Glasgow,1,2,489.25,,
Missouri,Owensville,1,2,488.8,,
California,SOUTH EL MONTE,1,2,487.96,,
Colorado,Pueblo,1,2,487.78,,
California,WOODSIDE,1,2,487.32,,
New York,Palisades,2,2,486.21,,
New York,Great Neck,2,2,486.01,,
Western Australia,Bunbury,1,2,485.61,,
Vermont,Bellows Falls,1,2,483.51,,
Minnesota,Otsego,2,2,483,,
Victoria,Ivanhoe,2,2,482.55,,
New Jersey,JERSEY CITY,2,2,481.55,,
Auckland,Parnell,1,2,480.95,,
California,"San Diego, CA",1,2,479.43,,
New York,Tupper Lake,1,2,479.29,,
British Columbia,Duncan,1,2,479.02,,
California,Rossmoor,2,2,477.93,,
New South Wales,North Narrabeen,1,2,476.98,,
Australian Capital Territory,Forde,1,2,476,,
Bay of Plenty,Mount Maunganui,1,2,475.4,,
Washington,Brush Prairie,2,2,474.53,,
Wisconsin,Manitowoc,2,2,474.52,,
New South Wales,Bronte,2,2,472.95,,
Colorado,FIRESTONE,1,2,472.15,,
New York,Cross River,2,2,471.07,,
New York,Croton-on-Hudson,2,2,469.62,,
California,MANHATTAN BCH,1,2,469.52,LA,
New Jersey,Hackensack,2,2,468.74,,
Missouri,Rocheport,1,2,467.58,,
Washington,Enumclaw,2,2,466.21,,
California,Reedley,2,2,465.8,,
California,Durham,2,2,462.34,,
North Carolina,Oriental,1,2,461.97,,
North Dakota,Linton,1,2,461,,
New York,catskill,1,2,459.68,,
Connecticut,Berlin,1,2,456.35,,
New Jersey,Lyndhurst,2,2,455.95,,
Indiana,Floyds Knobs,1,2,455.4,,
Virginia,richmond,2,2,454.36,,
New Jersey,Saddle River,2,2,453.64,,
New South Wales,Five Dock,1,2,453.19,,
Virginia,Martinsville,1,2,452.35,,
California,Temple city,1,2,451.22,,
New York,Pound Ridge,2,2,451.21,,
California,SEBASTOPOL,1,2,450.89,,
Indiana,Goshen,2,2,450.21,,
New Hampshire,Franconia,1,2,449.15,,
New Jersey,Egg Harbor Township,2,2,448.8,,
Florida,CORAL GABLES,2,2,448.79,,
Florida,Chuluota,2,2,446.95,,
Florida,Longboat Key,2,2,445.59,,
Michigan,Milford Charter Township,2,2,445.11,,
New York,Marcellus,2,2,442.01,,
Western Australia,Peppermint Grove,1,2,441.3,,
Manitoba,Saint François Xavier,1,2,441.15,,
Arizona,Grand Canyon,2,2,440.35,,
Nevada,Elko,2,2,438.48,,
New York,north hills,1,2,436.75,,
California,APTOS,2,2,436.18,,
Massachusetts,Longmeadow,2,2,434.15,,
Idaho,Twin Falls,1,2,433.95,,
Connecticut,Prospect,1,2,433.93,,
Arizona,Sierra Vista,2,2,433.74,,
Georgia,Cartersville,2,2,433.36,,
Washington,Orcas,2,2,433.34,,
California,redlands,2,2,432.39,,
New South Wales,Wollongong,1,2,431.6,,
California,Newman,1,2,428.52,,
Ontario,toronto,1,2,428.01,,
North Carolina,durham,1,2,426.27,,
